cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
10113,Madroñera,Extremadura,Cáceres,36.13,2100,36.13,46.2
50152,Maella,Aragón,Zaragoza,41.76,1290,41.76,84.7
05115,Maello,Castilla y León,Ávila,45.31,566,45.31,110.00000000000001
06075,Magacela,Extremadura,Badajoz,48.11,451,48.11,66
50153,Magallón,Aragón,Zaragoza,40.11,862,40.11,29.700000000000003
24093,Magaz de Cepeda,Castilla y León,León,43.98,315,43.98,78.10000000000001
34098,Magaz de Pisuerga,Castilla y León,Palencia,40.24,802,40.24,19.8
42107,Magaña,Castilla y León,Soria,36.84,57,36.84,25.3
06076,Maguilla,Extremadura,Badajoz,39.06,790,39.06,84.7
45088,Magán,Castilla-La Mancha,Toledo,31.48,2679,31.48,24.200000000000003
09198,Mahamud,Castilla y León,Burgos,54.28,105,54.28,103.4
49104,Mahide,Castilla y León,Zamora,43.89,303,43.89,69.30000000000001
02046,Mahora,Castilla-La Mancha,Albacete,46.64,1158,46.64,97.9
25133,Maials,Cataluña,Lleida,31.41,653,31.41,47.300000000000004
44142,Maicas,Aragón,Teruel,62.85,35,62.85,82.5
50154,Mainar,Aragón,Zaragoza,41.59,110,41.59,3.3000000000000003
49105,Maire de Castroponce,Castilla y León,Zamora,0,130,0,44
41058,Mairena del Alcor,Andalucía,Sevilla,36.76,18687,36.76,40.7
41059,Mairena del Aljarafe,Andalucía,Sevilla,41.45,36684,41.45,16.5
17098,Maià de Montcal,Cataluña,Girona,0,327,0,14.3
28080,Majadahonda,Madrid,Madrid,50.85,52041,50.85,28.6
10114,Majadas,Extremadura,Cáceres,37.28,912,37.28,36.300000000000004
19165,Majaelrayo,Castilla-La Mancha,Guadalajara,44,50,44,27.500000000000004
42108,Maján,Castilla y León,Soria,44.44,9,44.44,35.2
19167,Malaguilla,Castilla-La Mancha,Guadalajara,55.15,163,55.15,84.7
13052,Malagón,Castilla-La Mancha,Ciudad Real,37.29,6278,37.29,55.00000000000001
50155,Malanquilla,Aragón,Zaragoza,40.29,66,40.29,12.100000000000001
06077,Malcocinado,Extremadura,Badajoz,53.02,294,53.02,94.60000000000001
25130,Maldà,Cataluña,Lleida,27.05,204,27.05,27.500000000000004
50156,Maleján,Aragón,Zaragoza,43.25,214,43.25,26.400000000000002
08110,Malgrat de Mar,Cataluña,Barcelona,30.83,14084,30.83,80.30000000000001
08111,Malla,Cataluña,Barcelona,42.52,214,42.52,18.700000000000003
48058,Mallabia,País Vasco,Bizkaia,45.11,918,45.11,18.700000000000003
50160,Mallén,Aragón,Zaragoza,33.87,2062,33.87,22
37178,Malpartida,Castilla y León,Salamanca,50.6,83,50.6,16.5
05116,Malpartida de Corneja,Castilla y León,Ávila,60.46,86,60.46,11
10115,Malpartida de Cáceres,Extremadura,Cáceres,42.83,3482,42.83,106.7
10116,Malpartida de Plasencia,Extremadura,Cáceres,35.83,3816,35.83,39.6
06078,Malpartida de la Serena,Extremadura,Badajoz,41.61,471,41.61,14.3
15043,Malpica de Bergantiños,Galicia,A Coruña,39.38,4789,39.38,82.5
45089,Malpica de Tajo,Castilla-La Mancha,Toledo,41.31,1396,41.31,20.900000000000002
50159,Maluenda,Aragón,Zaragoza,43.68,611,43.68,69.30000000000001
49107,Malva,Castilla y León,Zamora,59,100,59,20.900000000000002
50157,Malón,Aragón,Zaragoza,42.9,298,42.9,1.1
05117,Mamblas,Castilla y León,Ávila,54.49,178,54.49,62.7
09199,Mambrilla de Castrejón,Castilla y León,Burgos,53.93,89,53.93,51.7
09200,Mambrillas de Lara,Castilla y León,Burgos,52.72,55,52.72,45.1
09201,Mamolar,Castilla y León,Burgos,0,24,0,31.900000000000002
07033,Manacor,Baleares,Illes Balears,26.03,30049,26.03,71.5
37179,Mancera de Abajo,Castilla y León,Salamanca,54.01,187,54.01,37.400000000000006
05118,Mancera de Arriba,Castilla y León,Ávila,40.32,62,40.32,57.2
23058,Mancha Real,Andalucía,Jaén,35.5,8928,35.5,6.6000000000000005
06079,Manchita,Extremadura,Badajoz,38.74,622,38.74,4.4
50161,Manchones,Aragón,Zaragoza,37.93,87,37.93,20.900000000000002
09202,Manciles,Castilla y León,Burgos,66.66,21,66.66,89.10000000000001
07034,Mancor de la Vall,Baleares,Illes Balears,42.96,1200,42.96,25.3
19168,Mandayona,Castilla-La Mancha,Guadalajara,49.26,270,49.26,78.10000000000001
49108,Manganeses de la Lampreana,Castilla y León,Zamora,48.65,409,48.65,9.9
49109,Manganeses de la Polvorosa,Castilla y León,Zamora,36.44,546,36.44,81.4
29068,Manilva,Andalucía,Málaga,27.53,8671,27.53,77
46159,Manises,Comunidad Valenciana,Valencia/València,41.02,23440,41.02,69.30000000000001
05119,Manjabálago y Ortigosa de Rioalmar,Castilla y León,Ávila,26.92,26,26.92,20.900000000000002
26092,Manjarrés,La Rioja,La Rioja,50,96,50,94.60000000000001
08112,Manlleu,Cataluña,Barcelona,29.59,12950,29.59,41.800000000000004
34099,Manquillos,Castilla y León,Palencia,45.28,53,45.28,59.400000000000006
08113,Manresa,Cataluña,Barcelona,31.48,52383,31.48,84.7
24095,Mansilla Mayor,Castilla y León,León,45.27,307,45.27,13.200000000000001
26093,Mansilla de la Sierra,La Rioja,La Rioja,52.63,57,52.63,38.5
24094,Mansilla de las Mulas,Castilla y León,León,38.47,1257,38.47,71.5
19169,Mantiel,Castilla-La Mancha,Guadalajara,35.71,27,35.71,97.9
34100,Mantinos,Castilla y León,Palencia,51.12,133,51.12,79.2
46160,Manuel,Comunidad Valenciana,Valencia/València,45.94,1949,45.94,49.50000000000001
49110,Manzanal de Arriba,Castilla y León,Zamora,41.51,329,41.51,62.7
49112,Manzanal de los Infantes,Castilla y León,Zamora,35.83,120,35.83,100.10000000000001
49111,Manzanal del Barco,Castilla y León,Zamora,43.08,122,43.08,9.9
13053,Manzanares,Castilla-La Mancha,Ciudad Real,39.57,13734,39.57,92.4
26094,Manzanares de Rioja,La Rioja,La Rioja,59.01,61,59.01,47.300000000000004
28082,Manzanares el Real,Madrid,Madrid,43.68,6779,43.68,38.5
32044,Manzaneda,Galicia,Ourense,40.7,709,40.7,83.60000000000001
45090,Manzaneque,Castilla-La Mancha,Toledo,36.99,373,36.99,27.500000000000004
44143,Manzanera,Aragón,Teruel,51.05,378,51.05,91.30000000000001
21047,Manzanilla,Andalucía,Huelva,24.35,1868,24.35,35.2
47080,Manzanillo,Castilla y León,Valladolid,40.54,37,40.54,88
45091,Maqueda,Castilla-La Mancha,Toledo,45.6,419,45.6,60.50000000000001
50162,Mara,Aragón,Zaragoza,53.54,126,53.54,104.50000000000001
18127,Maracena,Andalucía,Granada,36.5,17293,36.5,44
19170,Maranchón,Castilla-La Mancha,Guadalajara,42.13,156,42.13,47.300000000000004
40903,Marazoleja,Castilla y León,Segovia,61.03,75,61.03,104.50000000000001
40118,Marazuela,Castilla y León,Segovia,36.58,41,36.58,35.2
24096,Maraña,Castilla y León,León,28.99,99,28.99,3.3000000000000003
31162,Marañón,Navarra,Navarra,30,49,30,40.7
29069,Marbella,Andalucía,Málaga,29.26,91153,29.26,84.7
10117,Marchagaz,Extremadura,Cáceres,34.59,208,34.59,2.2
18128,Marchal,Andalucía,Granada,48.13,322,48.13,46.2
19171,Marchamalo,Castilla-La Mancha,Guadalajara,39.28,5828,39.28,66
41060,Marchena,Andalucía,Sevilla,32.82,15126,32.82,101.2
31163,Marcilla,Navarra,Navarra,42.16,2023,42.16,99.00000000000001
34101,Marcilla de Campos,Castilla y León,Palencia,43.85,57,43.85,77
43075,Margalef,Cataluña,Tarragona,46.15,89,46.15,75.9
08242,Marganell,Cataluña,Barcelona,33.33,245,33.33,110.00000000000001
07035,Maria de la Salut,Baleares,Illes Balears,37.97,1696,37.97,58.300000000000004
16122,Mariana,Castilla-La Mancha,Cuenca,47.54,243,47.54,56.1
39040,Marina de Cudeyo,Cantabria,Cantabria,45.64,4354,45.64,18.700000000000003
41061,Marinaleda,Andalucía,Sevilla,46.21,2113,46.21,39.6
46161,Marines,Comunidad Valenciana,Valencia/València,51.08,1551,51.08,91.30000000000001
45092,Marjaliza,Castilla-La Mancha,Toledo,47.13,225,47.13,26.400000000000002
48060,Markina-Xemein,País Vasco,Bizkaia,42.96,3603,42.96,3.3000000000000003
05120,Marlín,Castilla y León,Ávila,48.38,31,48.38,5.5
23059,Marmolejo,Andalucía,Jaén,39.66,5524,39.66,52.800000000000004
50902,Marracos,Aragón,Zaragoza,66.66,81,66.66,17.6
07036,Marratxí,Baleares,Illes Balears,35.38,30278,35.38,70.4
45093,Marrupe,Castilla-La Mancha,Toledo,48.32,149,48.32,96.80000000000001
37181,Martiago,Castilla y León,Salamanca,0,239,0,102.30000000000001
05121,Martiherrero,Castilla y León,Ávila,50.33,299,50.33,80.30000000000001
37182,Martinamor,Castilla y León,Salamanca,35.13,74,35.13,71.5
08114,Martorell,Cataluña,Barcelona,32.29,19416,32.29,46.2
08115,Martorelles,Cataluña,Barcelona,32.62,3823,32.62,64.9
23060,Martos,Andalucía,Jaén,34.64,19296,34.64,103.4
40119,Martín Miguel,Castilla y León,Segovia,54.67,190,54.67,42.900000000000006
40120,Martín Muñoz de la Dehesa,Castilla y León,Segovia,50,246,50,39.6
40121,Martín Muñoz de las Posadas,Castilla y León,Segovia,49.35,229,49.35,107.80000000000001
37183,Martín de Yeltes,Castilla y León,Salamanca,43.29,357,43.29,15.400000000000002
41062,Martín de la Jara,Andalucía,Sevilla,34.73,2162,34.73,3.3000000000000003
44144,Martín del Río,Aragón,Teruel,37.28,292,37.28,90.2
05122,Martínez,Castilla y León,Ávila,54.86,113,54.86,103.4
40122,Marugán,Castilla y León,Segovia,46.97,600,46.97,26.400000000000002
48061,Maruri-Jatabe,País Vasco,Bizkaia,48.48,857,48.48,40.7
47081,Marzales,Castilla y León,Valladolid,60.6,33,60.6,45.1
43076,Marçà,Cataluña,Tarragona,38.73,439,38.73,75.9
04063,María,Andalucía,Almería,41.53,991,41.53,75.9
50163,María de Huerva,Aragón,Zaragoza,33.68,4348,33.68,6.6000000000000005
36026,Marín,Galicia,Pontevedra,37.86,19930,37.86,107.80000000000001
43077,Mas de Barberans,Cataluña,Tarragona,42.65,416,42.65,106.7
44145,Mas de las Matas,Aragón,Teruel,39.89,952,39.89,6.6000000000000005
17100,Masarac,Cataluña,Girona,0,199,0,40.7
45094,Mascaraque,Castilla-La Mancha,Toledo,44.94,345,44.94,38.5
43078,Masdenverge,Cataluña,Tarragona,34.84,853,34.84,8.8
16123,Masegosa,Castilla-La Mancha,Cuenca,46.77,62,46.77,24.200000000000003
02047,Masegoso,Castilla-La Mancha,Albacete,0,115,0,93.50000000000001
19172,Masegoso de Tajuña,Castilla-La Mancha,Guadalajara,64.38,73,64.38,99.00000000000001
32045,Maside,Galicia,Ourense,41.02,2308,41.02,58.300000000000004
43079,Masllorenç,Cataluña,Tarragona,39.8,414,39.8,45.1
43081,Maspujols,Cataluña,Tarragona,31.87,657,31.87,105.60000000000001
08119,Masquefa,Cataluña,Barcelona,30.41,7602,30.41,91.30000000000001
46162,Massalavés,Comunidad Valenciana,Valencia/València,45.34,1191,45.34,79.2
25131,Massalcoreig,Cataluña,Lleida,33.95,369,33.95,53.900000000000006
46163,Massalfassar,Comunidad Valenciana,Valencia/València,51.34,1957,51.34,16.5
46164,Massamagrell,Comunidad Valenciana,Valencia/València,40.82,12770,40.82,69.30000000000001
46165,Massanassa,Comunidad Valenciana,Valencia/València,45.62,7503,45.62,19.8
17101,Massanes,Cataluña,Girona,25.64,615,25.64,22
25132,Massoteres,Cataluña,Lleida,23.18,137,23.18,97.9
37184,Masueco,Castilla y León,Salamanca,41.63,245,41.63,63.800000000000004
10118,Mata de Alcántara,Extremadura,Cáceres,51.52,262,51.52,79.2
40124,Mata de Cuéllar,Castilla y León,Segovia,41.07,220,41.07,68.2
40123,Matabuena,Castilla y León,Segovia,54.19,153,54.19,62.7
08120,Matadepera,Cataluña,Barcelona,34.13,7523,34.13,6.6000000000000005
24097,Matadeón de los Oteros,Castilla y León,León,40.83,191,40.83,45.1
42110,Matalebreras,Castilla y León,Soria,0,64,0,81.4
24098,Matallana de Torío,Castilla y León,León,38.03,1107,38.03,86.9
42111,Matamala de Almazán,Castilla y León,Soria,43.2,243,43.2,79.2
24099,Matanza,Castilla y León,León,53.42,143,53.42,90.2
47082,Matapozuelos,Castilla y León,Valladolid,49.24,793,49.24,25.3
19173,Matarrubia,Castilla-La Mancha,Guadalajara,52.45,60,52.45,79.2
08121,Mataró,Cataluña,Barcelona,34.72,89368,34.72,107.80000000000001
12076,Matet,Comunidad Valenciana,Castellón/Castelló,61.25,80,61.25,107.80000000000001
49113,Matilla de Arzón,Castilla y León,Zamora,65.58,154,65.58,103.4
47083,Matilla de los Caños,Castilla y León,Valladolid,51.61,93,51.61,77
37187,Matilla de los Caños del Río,Castilla y León,Salamanca,46.51,531,46.51,72.60000000000001
49114,Matilla la Seca,Castilla y León,Zamora,42.85,35,42.85,53.900000000000006
19174,Matillas,Castilla-La Mancha,Guadalajara,51.68,85,51.68,50.6
26095,Matute,La Rioja,La Rioja,52.17,91,52.17,46.2
49115,Mayalde,Castilla y León,Zamora,55.94,143,55.94,28.6
47084,Mayorga,Castilla y León,Valladolid,47.93,1019,47.93,7.700000000000001
44147,Mazaleón,Aragón,Teruel,37.23,376,37.23,46.2
45096,Mazarambroz,Castilla-La Mancha,Toledo,49.31,1013,49.31,74.80000000000001
19175,Mazarete,Castilla-La Mancha,Guadalajara,44,25,44,91.30000000000001
15045,Mazaricos,Galicia,A Coruña,34.83,3366,34.83,55.00000000000001
34102,Mazariegos,Castilla y León,Palencia,47.56,185,47.56,16.5
30026,Mazarrón,Murcia,Murcia,28.79,17591,28.79,104.50000000000001
39041,Mazcuerras,Cantabria,Cantabria,49.08,1739,49.08,37.400000000000006
19176,Mazuecos,Castilla-La Mancha,Guadalajara,51.79,245,51.79,19.8
34103,Mazuecos de Valdeginate,Castilla y León,Palencia,62.33,77,62.33,103.4
09206,Mazuela,Castilla y León,Burgos,0,52,0,29.700000000000003
17102,Maçanet de Cabrenys,Cataluña,Girona,33.95,577,33.95,49.50000000000001
17103,Maçanet de la Selva,Cataluña,Girona,26.16,5600,26.16,102.30000000000001
48059,Mañaria,País Vasco,Bizkaia,54.65,401,54.65,27.500000000000004
31161,Mañeru,Navarra,Navarra,46.1,345,46.1,52.800000000000004
15044,Mañón,Galicia,A Coruña,44.35,1086,44.35,41.800000000000004
07032,Maó/Mahón,Baleares,Illes Balears,30.77,21760,30.77,6.6000000000000005
36027,Meaño,Galicia,Pontevedra,39.81,4381,39.81,63.800000000000004
09208,Mecerreyes,Castilla y León,Burgos,47.92,169,47.92,13.200000000000001
28083,Meco,Madrid,Madrid,40.11,10897,40.11,5.5
06080,Medellín,Extremadura,Badajoz,37.36,1850,37.36,83.60000000000001
50164,Mediana de Aragón,Aragón,Zaragoza,35.73,357,35.73,9.9
05123,Mediana de Voltoya,Castilla y León,Ávila,43.63,110,43.63,95.7
11023,Medina Sidonia,Andalucía,Cádiz,28.67,9515,28.67,33
09209,Medina de Pomar,Castilla y León,Burgos,41.43,4563,41.43,57.2
47086,Medina de Rioseco,Castilla y León,Valladolid,45.62,3618,45.62,51.7
06081,Medina de las Torres,Extremadura,Badajoz,45.25,1012,45.25,104.50000000000001
47085,Medina del Campo,Castilla y León,Valladolid,42.67,15762,42.67,80.30000000000001
42113,Medinaceli,Castilla y León,Soria,41.11,481,41.11,67.10000000000001
05124,Medinilla,Castilla y León,Ávila,61.42,69,61.42,25.3
39042,Medio Cudeyo,Cantabria,Cantabria,46.23,6048,46.23,30.800000000000004
08122,Mediona,Cataluña,Barcelona,31.01,1916,31.01,53.900000000000006
19177,Medranda,Castilla-La Mancha,Guadalajara,54.54,66,54.54,16.5
26096,Medrano,La Rioja,La Rioja,46.54,274,46.54,86.9
47087,Megeces,Castilla y León,Valladolid,46.85,348,46.85,42.900000000000006
19178,Megina,Castilla-La Mancha,Guadalajara,38.46,26,38.46,64.9
27029,Meira,Galicia,Lugo,39.04,1378,39.04,90.2
36028,Meis,Galicia,Pontevedra,37.05,3992,37.05,2.2
45097,Mejorada,Castilla-La Mancha,Toledo,49.57,1160,49.57,40.7
28084,Mejorada del Campo,Madrid,Madrid,38.46,16817,38.46,6.6000000000000005
47088,Melgar de Abajo,Castilla y León,Valladolid,51.48,101,51.48,52.800000000000004
47089,Melgar de Arriba,Castilla y León,Valladolid,58.04,137,58.04,77
09211,Melgar de Fernamental,Castilla y León,Burgos,42.33,1258,42.33,44
49116,Melgar de Tera,Castilla y León,Zamora,42.9,324,42.9,4.4
34104,Melgar de Yuso,Castilla y León,Palencia,53.57,252,53.57,99.00000000000001
46166,Meliana,Comunidad Valenciana,Valencia/València,46.83,8215,46.83,93.50000000000001
15046,Melide,Galicia,A Coruña,38.86,6206,38.86,24.200000000000003
52001,Melilla,Melilla,Melilla,23.96,55724,23.96,14.3
40126,Melque de Cercos,Castilla y León,Segovia,54.09,61,54.09,20.900000000000002
32046,Melón,Galicia,Ourense,40.95,1018,40.95,3.3000000000000003
40127,Membibre de la Hoz,Castilla y León,Segovia,52.77,36,52.77,22
37189,Membribe de la Sierra,Castilla y León,Salamanca,34.31,102,34.31,51.7
13054,Membrilla,Castilla-La Mancha,Ciudad Real,46.17,4758,46.17,77
19179,Membrillera,Castilla-La Mancha,Guadalajara,46.51,80,46.51,39.6
10119,Membrío,Extremadura,Cáceres,34.93,540,34.93,84.7
45098,Menasalbas,Castilla-La Mancha,Toledo,45.13,1968,45.13,37.400000000000006
20901,Mendaro,País Vasco,Gipuzkoa,40.2,1434,40.2,23.1
48062,Mendata,País Vasco,Bizkaia,53.37,311,53.37,4.4
31165,Mendavia,Navarra,Navarra,44.41,2674,44.41,46.2
31166,Mendaza,Navarra,Navarra,40.65,246,40.65,50.6
48063,Mendexa,País Vasco,Bizkaia,44.09,343,44.09,44
31167,Mendigorría,Navarra,Navarra,48.61,865,48.61,49.50000000000001
34106,Meneses de Campos,Castilla y León,Palencia,60.41,96,60.41,91.30000000000001
06082,Mengabril,Extremadura,Badajoz,35.6,410,35.6,23.1
05125,Mengamuñoz,Castilla y León,Ávila,42.55,47,42.55,20.900000000000002
23061,Mengíbar,Andalucía,Jaén,31.68,7815,31.68,31.900000000000002
25134,Menàrguens,Cataluña,Lleida,37.54,595,37.54,41.800000000000004
50165,Mequinenza,Aragón,Zaragoza,31.39,1709,31.39,30.800000000000004
17099,Meranges,Cataluña,Girona,0,93,0,45.1
09213,Merindad de Cuesta-Urria,Castilla y León,Burgos,46.42,251,46.42,40.7
09214,Merindad de Montija,Castilla y León,Burgos,39.78,655,39.78,46.2
09906,Merindad de Río Ubierna,Castilla y León,Burgos,46.93,1172,46.93,12.100000000000001
09215,Merindad de Sotoscueva,Castilla y León,Burgos,0,347,0,80.30000000000001
09216,Merindad de Valdeporres,Castilla y León,Burgos,0,369,0,55.00000000000001
09217,Merindad de Valdivielso,Castilla y León,Burgos,43.44,365,43.44,62.7
39043,Meruelo,Cantabria,Cantabria,40.74,1737,40.74,55.00000000000001
10120,Mesas de Ibor,Extremadura,Cáceres,45.13,144,45.13,22
05126,Mesegar de Corneja,Castilla y León,Ávila,51.51,66,51.51,89.10000000000001
45100,Mesegar de Tajo,Castilla-La Mancha,Toledo,51.82,162,51.82,60.50000000000001
50166,Mesones de Isuela,Aragón,Zaragoza,54.86,225,54.86,51.7
13055,Mestanza,Castilla-La Mancha,Ciudad Real,52.75,599,52.75,40.7
15047,Mesía,Galicia,A Coruña,36.9,2119,36.9,92.4
31168,Metauten,Navarra,Navarra,48.48,231,48.48,48.400000000000006
50167,Mezalocha,Aragón,Zaragoza,50.53,188,50.53,60.50000000000001
44148,Mezquita de Jarque,Aragón,Teruel,44.28,69,44.28,24.200000000000003
48064,Meñaka,País Vasco,Bizkaia,51.26,632,51.26,16.5
10121,Miajadas,Extremadura,Cáceres,33.56,7714,33.56,31.900000000000002
50168,Mianos,Aragón,Zaragoza,34.48,29,34.48,75.9
49117,Micereces de Tera,Castilla y León,Zamora,39.43,388,39.43,23.1
34107,Micieces de Ojeda,Castilla y León,Palencia,52.11,71,52.11,69.30000000000001
50169,Miedes de Aragón,Aragón,Zaragoza,50,308,50,58.300000000000004
19181,Miedes de Atienza,Castilla-La Mancha,Guadalajara,41.07,55,41.07,25.3
39044,Miengo,Cantabria,Cantabria,45.31,4240,45.31,66
39045,Miera,Cantabria,Cantabria,45.48,349,45.48,106.7
17105,Mieres,Cataluña,Girona,27.94,270,27.94,37.400000000000006
33037,Mieres,Asturias,Asturias,38.28,31318,38.28,106.7
37190,Mieza,Castilla y León,Salamanca,59.19,174,59.19,99.00000000000001
45101,Miguel Esteban,Castilla-La Mancha,Toledo,50.47,3548,50.47,103.4
13056,Miguelturra,Castilla-La Mancha,Ciudad Real,36.93,12147,36.93,90.2
40128,Migueláñez,Castilla y León,Segovia,52,125,52,50.6
05127,Mijares,Castilla y León,Ávila,53.71,605,53.71,12.100000000000001
29070,Mijas,Andalucía,Málaga,30.11,49215,30.11,48.400000000000006
31169,Milagro,Navarra,Navarra,37.95,2191,37.95,53.900000000000006
09218,Milagros,Castilla y León,Burgos,44.97,333,44.97,28.6
19184,Millana,Castilla-La Mancha,Guadalajara,36.11,71,36.11,35.2
10122,Millanes,Extremadura,Cáceres,43.36,196,43.36,89.10000000000001
46167,Millares,Comunidad Valenciana,Valencia/València,45.17,321,45.17,105.60000000000001
03086,Millena,Comunidad Valenciana,Alicante/Alacant,60.34,171,60.34,12.100000000000001
49118,Milles de la Polvorosa,Castilla y León,Zamora,57.14,189,57.14,18.700000000000003
19183,Milmarcos,Castilla-La Mancha,Guadalajara,48.38,61,48.38,104.50000000000001
21049,Minas de Riotinto,Andalucía,Huelva,27.09,3145,27.09,90.2
02048,Minaya,Castilla-La Mancha,Albacete,46.55,1112,46.55,79.2
16125,Minglanilla,Castilla-La Mancha,Cuenca,38.42,1588,38.42,70.4
05128,Mingorría,Castilla y León,Ávila,50.44,337,50.44,51.7
16126,Mira,Castilla-La Mancha,Cuenca,45.67,731,45.67,39.6
10123,Mirabel,Extremadura,Cáceres,44.89,562,44.89,18.700000000000003
19186,Mirabueno,Castilla-La Mancha,Guadalajara,60.97,82,60.97,6.6000000000000005
28085,Miraflores de la Sierra,Madrid,Madrid,44.75,4873,44.75,8.8
31170,Mirafuentes,Navarra,Navarra,0,46,0,9.9
25135,Miralcamp,Cataluña,Lleida,25.32,995,25.32,14.3
19187,Miralrío,Castilla-La Mancha,Guadalajara,63.26,47,63.26,107.80000000000001
46168,Miramar,Comunidad Valenciana,Valencia/València,42.39,2172,42.39,11
44149,Mirambel,Aragón,Teruel,50.54,89,50.54,58.300000000000004
31171,Miranda de Arga,Navarra,Navarra,46.42,667,46.42,61.60000000000001
37192,Miranda de Azán,Castilla y León,Salamanca,32.07,369,32.07,50.6
09219,Miranda de Ebro,Castilla y León,Burgos,39.8,26681,39.8,42.900000000000006
37193,Miranda del Castañar,Castilla y León,Salamanca,44.91,350,44.91,80.30000000000001
06084,Mirandilla,Extremadura,Badajoz,35.61,1043,35.61,27.500000000000004
09220,Miraveche,Castilla y León,Burgos,52.87,85,52.87,61.60000000000001
43084,Miravet,Cataluña,Tarragona,36.2,514,36.2,82.5
44150,Miravete de la Sierra,Aragón,Teruel,42.85,28,42.85,23.1
05130,Mironcillo,Castilla y León,Ávila,58.71,109,58.71,34.1
05131,Mirueña de los Infanzones,Castilla y León,Ávila,51.61,93,51.61,100.10000000000001
46169,Mislata,Comunidad Valenciana,Valencia/València,43.87,32814,43.87,102.30000000000001
15048,Miño,Galicia,A Coruña,38.46,5528,38.46,94.60000000000001
42115,Miño de Medinaceli,Castilla y León,Soria,61.64,72,61.64,7.700000000000001
42116,Miño de San Esteban,Castilla y León,Soria,47.36,38,47.36,40.7
