OBJECTID,Identifica,X,Y,Comunidad,Provincia_isla,Municipio,nombre_completo,nombre_mun,slider_equipamiento,slider_ocupacion,filtro_accesible_sillas_ruedas,filtro_aseos,filtro_alquiler_sombrillas_hamacas,filtro_aparcamiento,filtro_chiringuito,filtro_duchas_lavapies,ficha_duchas,ficha_lavapies,filtro_socorrista,filtro_zona_infantil,ficha_papeleras,filtro_aguas_tranquilas,ficha_oleaje,filtro_baja_ocupacion,filtro_banderas_azules,filtro_nudista,ficha_nudismo,filtro_playa_piedras,filtro_playa_arena,ficha_tipo_playa,filtro_extensas_1km,ficha_longitud,ficha_anchura_max,filtro_acantilado_montana,filtro_dunas,ficha_entorno,filtro_paseo_completo,ficha_paseo,filtro_playa_aislada,ficha_urbanizacion,ficha_entorno_protegido,filtro_alquiler_nautico,filtro_club_náutico,filtro_fondo_barcos,filtro_submarinismo,filtro_surf,filtro_zona_deportiva,carretera,formas_acceso,transporte_publico,advertencia_acceso,hospital,distancia_hospital,filtro_canina,ficha_canina,cod_ine,mun_ine
1849,1877,-8.95340000028301,42.5845999988381,Galicia,A Coruña,Ribeira,A Corna / El Esteiro,A Corna / El Esteiro (Ribeira),6.50,Alto,n,s,n,s,n,s,s,s,s,n,s,s,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,600 metros,12 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,n,n,n,n,n,n,n,C-550,Acceso en coche y a pie (fácil),s,,Hospital Comarcal da Barbanza,8 km,n,no permitido,15073,
1850,1878,-8.24950000000799,43.3486999988368,Galicia,A Coruña,Sada,Sada / Las Delicias / As Delicias,Sada / Las Delicias / As Delicias (Sada),7.50,Alto,s,s,n,s,s,s,s,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,s,n,Playa de piedras y arena clara,n,410 metros,80 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,n,n,s,n,n,n,n,Ctra. A Coruña - Sada,"Acceso en coche, barco y a pie (fácil)",s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),16 km,n,no permitido,15075,
1851,1879,-8.25039999963327,43.3646999989773,Galicia,A Coruña,Sada,Morazón / Fontan,Morazón / Fontan (Sada),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas y oleaje moderado,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,125 metros,36 metros,n,n,Entorno urbano,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,AC-163 Mera - Sada,Acceso exclusivo a pie (fácil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),17 km,n,no permitido,15075,
1852,1880,-8.26139999964473,43.3720999989493,Galicia,A Coruña,Sada,Lobos,Lobos (Sada),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,70 metros,19 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,Ctra. Mera - Sada,Acceso en barco y a pie (difícil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),18 km,n,no permitido,15075,
1853,1881,-8.25869999987057,43.3690999989813,Galicia,A Coruña,Sada,Arnela,Arnela (Sada),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas y arena clara,n,130 metros,28 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,Ctra. Mera - Sada,Acceso exclusivo a pie (fácil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),18 km,n,no permitido,15075,
1854,1882,-8.26159999966124,43.3750999987489,Galicia,A Coruña,Sada,Armenteiro,Armenteiro (Sada),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,s,permitido,s,n,Playa de rocas y arena oscura,n,25 metros,7 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,Ctra. Mera - Sada,Acceso exclusivo a pie (fácil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),18 km,n,no permitido,15075,
1855,1883,-8.26510000039988,43.3803999990039,Galicia,A Coruña,Sada,Lourido,Lourido (Sada),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas y arena oscura,n,80 metros,19 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,s,n,n,n,Ctra. Mera - Sada,Acceso en barco y a pie (difícil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),18 km,n,no permitido,15075,
1856,1884,-8.28809999960717,43.3826999992363,Galicia,A Coruña,Sada,San Pedro,San Pedro (Sada),9.00,Alto,s,s,n,s,s,s,s,s,s,n,s,n,Aguas tranquilas,n,s,n,no permitido,n,s,Playa de arena clara,n,260 metros,50 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,s,n,n,Ctra. Mera - Sada,Acceso en coche y a pie (fácil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),19 km,n,no permitido,15075,
1857,1885,-8.29519999974522,43.3842999989731,Galicia,A Coruña,Sada,Cirro,Cirro (Sada),9.00,Alto,s,s,n,s,s,s,s,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena clara,n,280 metros,57 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,Ctra. Mera - Sada,Acceso en coche y a pie (fácil),s,,Complejo Hospitalario Universitario de A Coruña (CHUAC),18 km,n,no permitido,15075,
1858,1886,-8.0765999996321,43.6422999987585,Galicia,A Coruña,Valdoviño,Villarrube / Vilarrube,Villarrube / Vilarrube (Valdoviño),8.25,Alto,s,s,n,s,n,s,s,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,s,1.650 metros,55 metros,n,s,Dunas y humedal,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,s,n,AC-566,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,25 km,n,no permitido,15087,
1859,1887,-8.09429999974852,43.6541999988548,Galicia,A Coruña,Valdoviño,Graxal,Graxal (Valdoviño),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,s,n,n,no permitido,s,n,Playa de rocas,n,100 metros,6 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-567. San Xiao,Acceso exclusivo a pie (difícil),s,,Hospital Arquitecto Marcide,25 km,n,no permitido,15087,
1860,1888,-8.10239999996927,43.6460999992681,Galicia,A Coruña,Valdoviño,Baleo,Baleo (Valdoviño),8.25,Alto,s,s,n,s,n,s,s,s,s,s,s,s,Oleaje fuerte y con viento,n,n,s,permitido,n,s,Playa de arena dorada,n,400 metros,40 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,n,Semiurbana,s,n,n,n,n,s,n,AC-566,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,23 km,n,no permitido,15087,
1861,1889,-8.10910000007426,43.6429999990195,Galicia,A Coruña,Valdoviño,Porto Carrizo,Porto Carrizo (Valdoviño),1,Alto,n,n,n,n,n,n,n,n,s,n,n,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,200 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-566,Acceso exclusivo a pie (fácil),s,,Hospital Arquitecto Marcide,22 km,n,no permitido,15087,
1862,1890,-8.11369999955637,43.6384999990717,Galicia,A Coruña,Valdoviño,Pantín / O Rodo,Pantín / O Rodo (Valdoviño),9.00,Alto,s,s,n,s,s,s,s,s,s,s,s,s,Oleaje fuerte y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,950 metros,45 metros,n,s,Dunas,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,s,n,AC-566,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,22 km,n,no permitido,15087,
1863,1891,-8.12789999983247,43.6343999990793,Galicia,A Coruña,Valdoviño,Rosella,Rosella (Valdoviño),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,s,n,n,no permitido,s,n,Playa de rocas y arena dorada,n,150 metros,3 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Carretera de la costa,Acceso exclusivo a pie (difícil),s,,Hospital Arquitecto Marcide,19 km,n,no permitido,15087,
1864,1892,-8.132900000246,43.6338999992094,Galicia,A Coruña,Valdoviño,Prados,Prados (Valdoviño),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,s,n,n,no permitido,s,n,Playa de rocas y arena,n,100 metros,40 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Carretera de la costa,Acceso exclusivo a pie (difícil),s,,Hospital Arquitecto Marcide,19 km,n,no permitido,15087,
1865,1893,-8.16730000039614,43.6101999991375,Galicia,A Coruña,Valdoviño,A Frouxeira,A Frouxeira (Valdoviño),9.00,Alto,s,s,n,s,s,s,s,s,s,s,s,s,Oleaje fuerte y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,s,3.000 metros,80 metros,n,s,Dunas,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,s,n,DP-5404,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,15 km,n,no permitido,15087,
1866,1894,-8.19129999968612,43.6118999990079,Galicia,A Coruña,Valdoviño,Praia do Portiño / O Porto,Praia do Portiño / O Porto (Valdoviño),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de piedras y rocas,n,200 metros,15 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,s,n,n,s,n,n,n,AC-116. Ctra. punta Frouxeira,Acceso exclusivo a pie (fácil),s,,Hospital Arquitecto Marcide,13 km,n,no permitido,15087,
1867,1895,-8.19360000032549,43.6097999991863,Galicia,A Coruña,Valdoviño,Mourillar / Os Botes / Mourella,Mourillar / Os Botes / Mourella (Valdoviño),4.5,Medio,n,s,n,s,n,n,n,n,n,n,n,s,Oleaje moderado,n,n,n,no permitido,s,n,Playa de piedras y arena dorada,n,130 metros,20 metros,n,s,Dunas,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-116. Ctra. al faro de Frouxeira,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,13 km,n,no permitido,15087,
1868,1896,-8.19109999966957,43.6076999988909,Galicia,A Coruña,Valdoviño,Cano Grande / De la Mina,Cano Grande / De la Mina (Valdoviño),4.5,Medio,n,s,n,s,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,85 metros,25 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-116. Ctra. al faro de Frouxeira,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,13 km,n,no permitido,15087,
1869,1897,-8.19149999970267,43.6054999993623,Galicia,A Coruña,Valdoviño,Cortello / Cortello Pequeño,Cortello / Cortello Pequeño (Valdoviño),1.75,Bajo,n,n,n,s,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,s,n,n,no permitido,s,n,Playa de rocas y arena dorada,n,90 metros,70 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-116. Playa de Meirás,Acceso exclusivo a pie (fácil),s,,Hospital Arquitecto Marcide,13 km,n,no permitido,15087,
1870,1898,-8.191200000127,43.6046999993356,Galicia,A Coruña,Valdoviño,O Rego / Cortello Grande,O Rego / Cortello Grande (Valdoviño),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,s,n,n,no permitido,s,n,Playa de rocas y arena dorada,n,180 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,AC-116. Playa de Meirás,Acceso exclusivo a pie (fácil),s,,Hospital Arquitecto Marcide,13 km,n,no permitido,15087,
1871,1899,-8.19240000022624,43.6018999993759,Galicia,A Coruña,Valdoviño,Meirás / Playa do Río,Meirás / Playa do Río (Valdoviño),9.00,Alto,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje fuerte y con viento,n,n,n,no permitido,n,s,Playa de arena dorada,n,240 metros,150 metros,n,n,Entorno semiurbano,n,Sin paseo marítimo,n,Urbana,s,n,n,n,n,n,n,AC-116,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,12 km,n,no permitido,15087,
1872,1900,-8.21739999959892,43.5813999988845,Galicia,A Coruña,Valdoviño,Campelo,Campelo (Valdoviño),4.5,Medio,n,s,n,s,n,n,n,n,n,n,n,s,Oleaje fuerte y con viento,n,n,n,no permitido,s,n,Playa de rocas y arena dorada,n,400 metros,20 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,s,n,AC-116. Montefaro,Acceso exclusivo en coche,s,,Hospital Arquitecto Marcide,10 km,n,no permitido,15087,
1873,1901,-7.04419999958697,43.5290999989357,Galicia,Lugo,Ribadeo,Os Bloques,Os Bloques (Ribadeo),6.75,Medio,s,s,n,s,n,s,s,s,s,n,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena dorada,n,100 metros,30 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,s,n,n,s,n,n,n,N-642,Acceso exclusivo a pie (fácil),n,Acceso exclusivo a pie,Hospital da Costa,35 km,n,no permitido,27051,
1874,1902,-7.03639999984019,43.5447999991916,Galicia,Lugo,Ribadeo,O Cargadoiro,O Cargadoiro (Ribadeo),2.75,Bajo,n,n,n,s,n,s,s,s,n,s,s,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas y arena clara,n,35 metros,15 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,LU-140,Acceso exclusivo a pie (fácil),n,Acceso exclusivo a pie,Hospital da Costa,35 km,n,no permitido,27051,
1658,1903,-7.04410000002788,43.5535999990046,Galicia,Lugo,Ribadeo,Rocas Brancas,Rocas Brancas (Ribadeo),2.75,Bajo,n,n,n,s,n,s,s,s,n,n,s,n,Aguas tranquilas,s,n,n,no permitido,n,s,Playa de arena clara,n,44 metros,10 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,n,n,n,n,n,n,n,LU-140,Acceso exclusivo a pie (fácil),n,Acceso exclusivo a pie,Hospital da Costa,35 km,n,no permitido,27051,
1659,1904,-7.05850000032049,43.5566999990048,Galicia,Lugo,Ribadeo,Gabieira / Olga / Arnela,Gabieira / Olga / Arnela (Ribadeo),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,n,Aguas tranquilas,s,n,n,no permitido,s,n,Playa de rocas y arena dorada,n,45 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,N-634,Acceso exclusivo a pie (difícil),n,Acceso exclusivo a pie,Hospital da Costa,35 km,n,no permitido,27051,
1660,1905,-7.13299999974469,43.5553999991209,Galicia,Lugo,Ribadeo,Xuncos / Cabalar,Xuncos / Cabalar (Ribadeo),2.75,Bajo,n,n,n,s,n,s,s,s,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de rocas y arena clara,n,75 metros,10 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),n,Acceso exclusivo a pie,Hospital da Costa,29 km,n,no permitido,27051,
1661,1906,-7.13479999989358,43.5551999993036,Galicia,Lugo,Ribadeo,Os Marbadás,Os Marbadás (Ribadeo),5.00,Medio,n,s,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,300 metros,30 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,LU-5208,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,29 km,n,no permitido,27051,
1875,1907,-7.13749999966771,43.5561999989131,Galicia,Lugo,Ribadeo,Os Castros,Os Castros (Ribadeo),5.75,Alto,n,s,n,s,s,s,s,s,s,n,s,n,Oleaje fuerte,n,s,n,no permitido,n,s,Playa de arena clara,n,100 metros,15 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,29 km,n,no permitido,27051,
1826,1908,-7.13809999971735,43.555799999368,Galicia,Lugo,Ribadeo,As Illas / Las Islas / Seborello,As Illas / Las Islas / Seborello (Ribadeo),5.00,Medio,n,s,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,150 metros,50 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,29 km,n,no permitido,27051,
1827,1909,-7.14390000019703,43.5548999993096,Galicia,Lugo,Ribadeo,O Cadramón,O Cadramón (Ribadeo),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena clara,n,55 metros,20 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (difícil),n,Acceso exclusivo a pie,Hospital da Costa,28 km,n,no permitido,27051,
1828,1910,-7.14700000000425,43.5537999989237,Galicia,Lugo,Ribadeo,Esteiro,Esteiro (Ribadeo),7.50,Medio,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,s,n,Playa de rocas y arena clara,n,52 metros,220 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,N-634,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,28 km,n,no permitido,27051,
1829,1911,-7.15789999955829,43.5536999993727,Galicia,Lugo,Ribadeo,As Catedrais / Las Catedrales / Carricelas/Augasantas,As Catedrais / Las Catedrales / Carricelas/Augasantas (Ribadeo),5.75,Alto,n,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,880 metros,50 metros,n,n,Entorno semiurbano,s,Paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,27 km,n,no permitido,27051,
1876,1912,-7.17289999990054,43.5552999989697,Galicia,Lugo,Barreiros,San Miguel / Praia Arealonga,San Miguel / Praia Arealonga (Barreiros),7.50,Medio,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,s,1.200 metros,140 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,26 km,n,no permitido,27005,
1877,1913,-7.18269999981272,43.5608999992397,Galicia,Lugo,Barreiros,As Pasadas,As Pasadas (Barreiros),6.75,Medio,s,s,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,275 metros,110 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,Lu-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,25 km,s,parcial,27005,
1878,1914,-7.19060000001696,43.5609999992108,Galicia,Lugo,Barreiros,Lóngara,Lóngara (Barreiros),7.50,Alto,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,400 metros,120 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,n,n,n,n,n,s,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,25 km,n,no permitido,27005,
1879,1915,-7.19799999973065,43.5614999991803,Galicia,Lugo,Barreiros,Fontela / Balea,Fontela / Balea (Barreiros),5.75,Alto,n,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,700 metros,100 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,n,n,n,n,n,s,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,24 km,n,no permitido,27005,
1880,1916,-7.2124000000233,43.5630999993182,Galicia,Lugo,Barreiros,Coto,Coto (Barreiros),6.75,Medio,s,s,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,s,1.900 metros,200 metros,s,s,Dunas,s,Paseo marítimo,n,Semiurbana,n,n,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,24 km,n,no permitido,27005,
1881,1917,-7.22549999975928,43.5649999992935,Galicia,Lugo,Barreiros,Acantilado / Remior,Acantilado / Remior (Barreiros),7.50,Medio,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,800 metros,150 metros,n,n,Entorno semiurbano,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,23 km,n,no permitido,27005,
1882,1918,-7.23339999996348,43.5674999992922,Galicia,Lugo,Barreiros,San Bartolo,San Bartolo (Barreiros),3.25,Medio,n,s,n,n,n,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,n,250 metros,125 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,22 km,n,no permitido,27005,
1883,1919,-7.24250000026693,43.5663999991617,Galicia,Lugo,Barreiros,Altar,Altar (Barreiros),7.50,Medio,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,n,n,no permitido,n,s,Playa de arena clara,s,1.100 metros,250 metros,s,s,Dunas,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,21 km,n,no permitido,27005,
1884,1920,-7.24399999994185,43.5637999993606,Galicia,Lugo,Barreiros,Anguieira,Anguieira (Barreiros),6.75,Medio,s,s,n,s,n,s,s,s,s,s,s,n,Aguas tranquilas,n,n,n,no permitido,n,s,Playa de arena clara,n,250 metros,60 metros,n,s,Dunas,s,Paseo marítimo,n,Semiurbana,s,s,n,n,n,n,n,LU-0610,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,20 km,n,no permitido,27005,
1885,1921,-7.24800000027268,43.5719999993304,Galicia,Lugo,Foz,A Rapadoira,A Rapadoira (Foz),7.50,Alto,s,s,n,s,s,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,270 metros,340 metros,n,n,Entorno urbano,s,Paseo marítimo,n,Urbana,s,n,s,n,n,s,s,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,13 km,n,no permitido,27019,
1886,1922,-7.26130000002517,43.5791999988555,Galicia,Lugo,Foz,Llás,Llás (Foz),6.75,Medio,s,s,n,s,n,s,s,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,770 metros,60 metros,n,s,Dunas,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,12 km,n,no permitido,27019,
1887,1923,-7.27909999970071,43.5878999987416,Galicia,Lugo,Foz,Peizás,Peizás (Foz),7.50,Medio,s,s,n,s,s,s,s,s,s,s,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,295 metros,50 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,n,n,n,n,n,s,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,11 km,n,no permitido,27019,
1888,1924,-7.29470000009261,43.5932999987667,Galicia,Lugo,Foz,Pampillosa,Pampillosa (Foz),7.50,Bajo,s,s,n,s,s,s,s,s,s,s,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena clara,n,275 metros,220 metros,n,s,Dunas,s,Paseo marítimo parcial,n,Semiurbana,s,n,n,n,n,s,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,10 km,n,no permitido,27019,
1889,1925,-7.29850000040686,43.6018999993759,Galicia,Lugo,Foz,As Insuas,As Insuas (Foz),0,Bajo,n,n,n,n,n,n,n,n,n,n,n,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de rocas y arena clara,n,35 metros,13 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,s,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (difícil),s,,Hospital da Costa,10 km,n,no permitido,27019,
3496,1926,-7.30160000021411,43.6039999992038,Galicia,Lugo,Foz,Arealonga,Arealonga (Foz),6.75,Bajo,s,s,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena clara,n,850 metros,35 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo,n,Semiurbana,s,n,n,n,n,s,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,9 km,n,no permitido,27019,
1890,1927,-7.31890000029744,43.6206999989498,Galicia,Lugo,Foz,Area da Fame / Polas,Area da Fame / Polas (Foz),5.50,Medio,s,n,n,s,n,s,s,s,s,n,s,s,Oleaje moderado,n,s,n,no permitido,n,s,Playa de arena clara,n,265 metros,47 metros,s,n,Montaña y/o acantilado,s,Paseo marítimo parcial,n,Semiurbana,n,n,n,n,n,s,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,6 km,n,no permitido,27019,
1891,1928,-7.32080000000541,43.6225999988867,Galicia,Lugo,Foz,Xuncos / Os Xuncos,Xuncos / Os Xuncos (Foz),2,Bajo,n,n,n,n,n,s,s,s,s,n,s,s,Oleaje moderado,s,n,n,no permitido,n,s,Playa de arena clara,n,100 metros,30 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,N-642,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,8 km,n,no permitido,27019,
1892,1929,-7.32169999963069,43.6235999991037,Galicia,Lugo,Foz,Orxal,Orxal (Foz),0.1,Bajo,n,n,n,n,n,n,n,n,n,n,s,s,Oleaje moderado,s,n,n,no permitido,s,n,Playa de rocas y arena clara,n,94 metros,15 metros,s,n,Montaña y/o acantilado,n,Sin paseo marítimo,s,Aislada,n,n,n,n,n,n,n,Ctra. de la Costa,Acceso exclusivo a pie (fácil),s,,Hospital da Costa,7 km,n,no permitido,27019,
